shipment_id,order_id,shipment_date,carrier,tracking_number,delivery_date,shipment_status
13867,13867,6/11/2024,UPS,TRK544792,6/13/2024,Delivered
13868,13868,7/23/2024,DHL,TRK986121,7/26/2024,Pending
13869,13869,11/13/2023,FedEx,TRK005188,11/18/2023,Pending
13870,13870,3/9/2024,UPS,TRK360092,3/12/2024,Shipped
13871,13871,10/10/2024,DHL,TRK962501,10/16/2024,Shipped
13872,13872,5/29/2024,FedEx,TRK321340,6/2/2024,Shipped
13873,13873,12/21/2023,UPS,TRK023024,12/22/2023,Delivered
13874,13874,11/8/2023,DHL,TRK816131,11/10/2023,Shipped
13875,13875,1/18/2024,FedEx,TRK620979,1/23/2024,Delivered
13876,13876,4/3/2024,UPS,TRK331220,4/10/2024,Delivered
13877,13877,11/11/2023,DHL,TRK124253,11/16/2023,Shipped
13878,13878,11/1/2024,FedEx,TRK301259,11/4/2024,Shipped
13879,13879,2/23/2024,UPS,TRK536530,3/1/2024,Delivered
13880,13880,3/4/2024,DHL,TRK337652,3/9/2024,Delivered
13881,13881,4/26/2024,FedEx,TRK787166,5/1/2024,Cancelled
13882,13882,8/14/2024,UPS,TRK821865,8/20/2024,Shipped
13883,13883,6/17/2024,DHL,TRK720471,6/24/2024,Pending
13884,13884,9/9/2024,FedEx,TRK444636,9/12/2024,Shipped
13885,13885,3/1/2024,UPS,TRK670493,3/9/2024,Shipped
13886,13886,10/1/2024,DHL,TRK925758,10/2/2024,Delivered
13887,13887,7/22/2024,FedEx,TRK464847,7/27/2024,Pending
13888,13888,3/15/2024,UPS,TRK078928,3/16/2024,Cancelled
13889,13889,5/23/2024,DHL,TRK877690,5/28/2024,Cancelled
13890,13890,6/27/2024,FedEx,TRK852772,7/3/2024,Shipped
13891,13891,12/23/2023,UPS,TRK853013,12/27/2023,Shipped
13892,13892,1/29/2024,DHL,TRK660648,2/4/2024,Pending
13893,13893,7/4/2024,FedEx,TRK880340,7/6/2024,Shipped
13894,13894,10/7/2024,UPS,TRK340301,10/12/2024,Pending
13895,13895,4/14/2024,DHL,TRK749683,4/18/2024,Delivered
13896,13896,10/19/2024,FedEx,TRK837286,10/24/2024,Cancelled
13897,13897,8/9/2024,UPS,TRK553584,8/16/2024,Pending
13898,13898,8/10/2024,DHL,TRK072132,8/12/2024,Delivered
13899,13899,1/12/2024,FedEx,TRK526121,1/20/2024,Delivered
13900,13900,6/6/2024,UPS,TRK476244,6/7/2024,Shipped
13901,13901,7/21/2024,DHL,TRK339555,7/27/2024,Delivered
13902,13902,9/7/2024,FedEx,TRK347978,9/12/2024,Cancelled
13903,13903,5/10/2024,UPS,TRK992584,5/18/2024,Pending
13904,13904,2/8/2024,DHL,TRK815355,2/11/2024,Delivered
13905,13905,3/18/2024,FedEx,TRK887399,3/25/2024,Pending
13906,13906,12/1/2023,UPS,TRK944875,12/7/2023,Shipped
13907,13907,11/15/2023,DHL,TRK311227,11/22/2023,Shipped
13908,13908,7/27/2024,FedEx,TRK990260,7/31/2024,Pending
13909,13909,10/18/2024,UPS,TRK918468,10/23/2024,Shipped
13910,13910,8/22/2024,DHL,TRK886324,8/24/2024,Pending
13911,13911,12/10/2023,FedEx,TRK304881,12/14/2023,Shipped
13912,13912,4/30/2024,UPS,TRK834159,5/7/2024,Delivered
13913,13913,10/3/2024,DHL,TRK969885,10/10/2024,Shipped
13914,13914,11/18/2023,FedEx,TRK370002,11/23/2023,Shipped
13915,13915,12/11/2023,UPS,TRK795565,12/15/2023,Shipped
13916,13916,5/23/2024,DHL,TRK851271,5/25/2024,Delivered
13917,13917,2/13/2024,FedEx,TRK513448,2/21/2024,Delivered
13918,13918,4/24/2024,UPS,TRK390247,4/26/2024,Shipped
13919,13919,5/9/2024,DHL,TRK818499,5/16/2024,Delivered
13920,13920,1/17/2024,FedEx,TRK702293,1/21/2024,Cancelled
13921,13921,12/1/2023,UPS,TRK882939,12/9/2023,Shipped
13922,13922,9/26/2024,DHL,TRK299437,9/27/2024,Shipped
13923,13923,4/20/2024,FedEx,TRK988277,4/22/2024,Pending
13924,13924,2/3/2024,UPS,TRK479169,2/6/2024,Shipped
13925,13925,10/14/2024,DHL,TRK936429,10/16/2024,Delivered
13926,13926,6/18/2024,FedEx,TRK581759,6/20/2024,Shipped
13927,13927,11/27/2023,UPS,TRK676226,12/2/2023,Shipped
13928,13928,9/24/2024,DHL,TRK957918,10/1/2024,Delivered
13929,13929,8/17/2024,FedEx,TRK897158,8/23/2024,Delivered
13930,13930,10/14/2024,UPS,TRK157896,10/17/2024,Shipped
13931,13931,3/27/2024,DHL,TRK552812,4/1/2024,Delivered
13932,13932,6/19/2024,FedEx,TRK879589,6/25/2024,Pending
13933,13933,7/26/2024,UPS,TRK830702,7/30/2024,Delivered
13934,13934,6/28/2024,DHL,TRK512822,6/30/2024,Cancelled
13935,13935,3/1/2024,FedEx,TRK350066,3/4/2024,Delivered
13936,13936,6/11/2024,UPS,TRK195928,6/15/2024,Pending
13937,13937,3/18/2024,DHL,TRK323395,3/24/2024,Pending
13938,13938,1/11/2024,FedEx,TRK923350,1/17/2024,Pending
13939,13939,6/13/2024,UPS,TRK114732,6/17/2024,Shipped
13940,13940,4/19/2024,DHL,TRK695205,4/25/2024,Pending
13941,13941,12/16/2023,FedEx,TRK991375,12/23/2023,Delivered
13942,13942,12/16/2023,UPS,TRK166313,12/19/2023,Shipped
13943,13943,7/16/2024,DHL,TRK809006,7/20/2024,Delivered
13944,13944,12/2/2023,FedEx,TRK601570,12/6/2023,Pending
13945,13945,1/24/2024,UPS,TRK325739,1/27/2024,Delivered
13946,13946,12/16/2023,DHL,TRK059545,12/21/2023,Delivered
13947,13947,12/19/2023,FedEx,TRK164972,12/23/2023,Delivered
13948,13948,7/26/2024,UPS,TRK886234,8/1/2024,Shipped
13949,13949,1/2/2024,DHL,TRK780286,1/7/2024,Shipped
13950,13950,8/29/2024,FedEx,TRK994048,9/5/2024,Delivered
13951,13951,6/18/2024,UPS,TRK776967,6/24/2024,Delivered
13952,13952,8/23/2024,DHL,TRK752994,8/29/2024,Delivered
13953,13953,4/29/2024,FedEx,TRK842365,5/6/2024,Delivered
13954,13954,7/16/2024,UPS,TRK925078,7/21/2024,Delivered
13955,13955,1/18/2024,DHL,TRK111450,1/21/2024,Delivered
13956,13956,9/4/2024,FedEx,TRK045794,9/11/2024,Shipped
13957,13957,11/27/2023,UPS,TRK002308,12/4/2023,Pending
13958,13958,3/31/2024,DHL,TRK823648,4/4/2024,Delivered
13959,13959,3/18/2024,FedEx,TRK324384,3/23/2024,Delivered
13960,13960,7/12/2024,UPS,TRK463113,7/16/2024,Delivered
13961,13961,11/3/2024,DHL,TRK020395,11/8/2024,Pending
13962,13962,7/2/2024,FedEx,TRK092324,7/6/2024,Pending
13963,13963,11/16/2023,UPS,TRK490075,11/24/2023,Shipped
13964,13964,12/3/2023,DHL,TRK956738,12/5/2023,Delivered
13965,13965,10/24/2024,FedEx,TRK517959,10/26/2024,Pending
13966,13966,3/16/2024,UPS,TRK080127,3/17/2024,Pending
13967,13967,9/20/2024,DHL,TRK568740,9/25/2024,Shipped
13968,13968,3/22/2024,FedEx,TRK990799,3/26/2024,Cancelled
13969,13969,2/10/2024,UPS,TRK768725,2/15/2024,Delivered
13970,13970,11/10/2023,DHL,TRK348443,11/13/2023,Shipped
13971,13971,11/21/2023,FedEx,TRK920977,11/25/2023,Delivered
13972,13972,5/31/2024,UPS,TRK514992,6/6/2024,Pending
13973,13973,8/19/2024,DHL,TRK869163,8/20/2024,Delivered
13974,13974,12/24/2023,FedEx,TRK850901,12/31/2023,Delivered
13975,13975,8/13/2024,UPS,TRK177482,8/18/2024,Shipped
13976,13976,9/9/2024,DHL,TRK454284,9/10/2024,Delivered
13977,13977,2/5/2024,FedEx,TRK502762,2/8/2024,Pending
13978,13978,1/4/2024,UPS,TRK537602,1/11/2024,Shipped
13979,13979,2/16/2024,DHL,TRK346165,2/22/2024,Pending
13980,13980,4/18/2024,FedEx,TRK690711,4/25/2024,Shipped
13981,13981,9/27/2024,UPS,TRK561873,9/30/2024,Pending
13982,13982,7/20/2024,DHL,TRK296933,7/27/2024,Delivered
13983,13983,9/2/2024,FedEx,TRK497453,9/9/2024,Shipped
13984,13984,1/5/2024,UPS,TRK794214,1/11/2024,Pending
13985,13985,6/30/2024,DHL,TRK960255,7/3/2024,Shipped
13986,13986,6/16/2024,FedEx,TRK903890,6/17/2024,Delivered
13987,13987,12/28/2023,UPS,TRK687821,1/2/2024,Delivered
13988,13988,10/25/2024,DHL,TRK454651,11/2/2024,Shipped
13989,13989,9/23/2024,FedEx,TRK378067,9/28/2024,Delivered
13990,13990,1/7/2024,UPS,TRK441919,1/11/2024,Pending
13991,13991,8/30/2024,DHL,TRK516930,8/31/2024,Delivered
13992,13992,1/6/2024,FedEx,TRK722869,1/8/2024,Shipped
13993,13993,11/14/2023,UPS,TRK346832,11/16/2023,Pending
13994,13994,10/15/2024,DHL,TRK298847,10/22/2024,Delivered
13995,13995,4/3/2024,FedEx,TRK881255,4/9/2024,Shipped
13996,13996,10/5/2024,UPS,TRK489076,10/6/2024,Pending
13997,13997,11/27/2023,DHL,TRK712265,12/3/2023,Delivered
13998,13998,10/16/2024,FedEx,TRK492800,10/23/2024,Delivered
13999,13999,5/7/2024,UPS,TRK229262,5/9/2024,Delivered
14000,14000,8/9/2024,DHL,TRK597880,8/11/2024,Shipped
14001,14001,8/15/2024,FedEx,TRK174908,8/20/2024,Shipped
14002,14002,12/22/2023,UPS,TRK099122,12/27/2023,Shipped
14003,14003,5/22/2024,DHL,TRK804837,5/30/2024,Shipped
14004,14004,5/9/2024,FedEx,TRK998194,5/11/2024,Pending
14005,14005,9/12/2024,UPS,TRK389578,9/18/2024,Delivered
14006,14006,5/1/2024,DHL,TRK122705,5/9/2024,Delivered
14007,14007,5/17/2024,FedEx,TRK367114,5/21/2024,Pending
14008,14008,8/26/2024,UPS,TRK703303,9/3/2024,Pending
14009,14009,7/20/2024,DHL,TRK089485,7/24/2024,Pending
14010,14010,12/19/2023,FedEx,TRK098125,12/21/2023,Delivered
14011,14011,4/16/2024,UPS,TRK420096,4/23/2024,Shipped
14012,14012,12/12/2023,DHL,TRK805271,12/15/2023,Shipped
14013,14013,7/17/2024,FedEx,TRK693157,7/22/2024,Pending
14014,14014,9/30/2024,UPS,TRK852374,10/2/2024,Shipped
14015,14015,4/10/2024,DHL,TRK580864,4/17/2024,Pending
14016,14016,1/21/2024,FedEx,TRK820743,1/29/2024,Pending
14017,14017,3/26/2024,UPS,TRK276061,3/27/2024,Shipped
14018,14018,10/27/2024,DHL,TRK065707,10/31/2024,Shipped
14019,14019,6/3/2024,FedEx,TRK998755,6/7/2024,Pending
14020,14020,1/3/2024,UPS,TRK819100,1/11/2024,Shipped
14021,14021,2/9/2024,DHL,TRK663896,2/16/2024,Cancelled
14022,14022,9/2/2024,FedEx,TRK431130,9/10/2024,Shipped
14023,14023,1/24/2024,UPS,TRK134038,1/31/2024,Delivered
14024,14024,3/23/2024,DHL,TRK231848,3/26/2024,Shipped
14025,14025,4/16/2024,FedEx,TRK398542,4/20/2024,Shipped
14026,14026,6/5/2024,UPS,TRK898296,6/10/2024,Delivered
14027,14027,7/27/2024,DHL,TRK120877,7/29/2024,Shipped
14028,14028,7/24/2024,FedEx,TRK046935,7/26/2024,Delivered
14029,14029,10/14/2024,UPS,TRK612824,10/19/2024,Pending
14030,14030,5/5/2024,DHL,TRK172386,5/11/2024,Delivered
14031,14031,2/9/2024,FedEx,TRK757814,2/11/2024,Shipped
14032,14032,8/3/2024,UPS,TRK790085,8/5/2024,Shipped
14033,14033,1/11/2024,DHL,TRK351658,1/13/2024,Delivered
14034,14034,11/30/2023,FedEx,TRK301361,12/4/2023,Delivered
14035,14035,2/18/2024,UPS,TRK472265,2/22/2024,Pending
14036,14036,2/12/2024,DHL,TRK173064,2/20/2024,Pending
14037,14037,11/5/2024,FedEx,TRK274526,11/11/2024,Shipped
14038,14038,5/14/2024,UPS,TRK134975,5/21/2024,Delivered
14039,14039,10/26/2024,DHL,TRK080250,10/29/2024,Shipped
14040,14040,4/2/2024,FedEx,TRK377390,4/5/2024,Shipped
14041,14041,5/13/2024,UPS,TRK908902,5/14/2024,Delivered
14042,14042,7/17/2024,DHL,TRK640515,7/24/2024,Shipped
14043,14043,1/17/2024,FedEx,TRK159709,1/22/2024,Shipped
14044,14044,4/5/2024,UPS,TRK797681,4/7/2024,Shipped
14045,14045,6/19/2024,DHL,TRK271544,6/22/2024,Pending
14046,14046,10/18/2024,FedEx,TRK897895,10/24/2024,Delivered
14047,14047,11/30/2023,UPS,TRK263036,12/5/2023,Shipped
14048,14048,7/5/2024,DHL,TRK883565,7/12/2024,Delivered
14049,14049,3/20/2024,FedEx,TRK149635,3/24/2024,Delivered
14050,14050,10/31/2024,UPS,TRK531609,11/3/2024,Delivered
14051,14051,12/23/2023,DHL,TRK918507,12/29/2023,Cancelled
14052,14052,10/11/2024,FedEx,TRK926251,10/14/2024,Delivered
14053,14053,10/19/2024,UPS,TRK077111,10/22/2024,Pending
14054,14054,3/5/2024,DHL,TRK977232,3/9/2024,Shipped
14055,14055,6/7/2024,FedEx,TRK050355,6/15/2024,Shipped
14056,14056,8/29/2024,UPS,TRK008061,9/1/2024,Shipped
14057,14057,1/17/2024,DHL,TRK557263,1/22/2024,Delivered
14058,14058,4/9/2024,FedEx,TRK028298,4/13/2024,Shipped
14059,14059,9/1/2024,UPS,TRK600140,9/5/2024,Shipped
14060,14060,10/26/2024,DHL,TRK616981,10/30/2024,Shipped
14061,14061,1/3/2024,FedEx,TRK538241,1/4/2024,Pending
14062,14062,10/22/2024,UPS,TRK854877,10/28/2024,Shipped
14063,14063,3/12/2024,DHL,TRK676077,3/16/2024,Shipped
14064,14064,5/2/2024,FedEx,TRK681535,5/9/2024,Delivered
14065,14065,3/29/2024,UPS,TRK764476,4/4/2024,Pending
14066,14066,8/13/2024,DHL,TRK273370,8/18/2024,Pending
14067,14067,11/25/2023,FedEx,TRK240062,11/28/2023,Delivered
14068,14068,9/23/2024,UPS,TRK675064,10/1/2024,Delivered
14069,14069,7/25/2024,DHL,TRK180091,7/28/2024,Shipped
14070,14070,1/1/2024,FedEx,TRK923291,1/9/2024,Delivered
14071,14071,9/18/2024,UPS,TRK264940,9/24/2024,Shipped
14072,14072,10/4/2024,DHL,TRK364200,10/6/2024,Delivered
14073,14073,8/25/2024,FedEx,TRK562195,9/1/2024,Shipped
14074,14074,4/1/2024,UPS,TRK372568,4/4/2024,Pending
14075,14075,4/10/2024,DHL,TRK980075,4/16/2024,Shipped
14076,14076,8/17/2024,FedEx,TRK206367,8/21/2024,Pending
14077,14077,6/16/2024,UPS,TRK301154,6/23/2024,Shipped
14078,14078,3/1/2024,DHL,TRK169127,3/2/2024,Delivered
14079,14079,11/22/2023,FedEx,TRK678118,11/29/2023,Shipped
14080,14080,8/3/2024,UPS,TRK359432,8/9/2024,Pending
14081,14081,1/5/2024,DHL,TRK295188,1/10/2024,Pending
14082,14082,2/14/2024,FedEx,TRK931131,2/21/2024,Shipped
14083,14083,7/19/2024,UPS,TRK766037,7/24/2024,Shipped
14084,14084,8/18/2024,DHL,TRK409756,8/20/2024,Delivered
14085,14085,9/16/2024,FedEx,TRK252005,9/17/2024,Shipped
14086,14086,2/24/2024,UPS,TRK852859,2/29/2024,Shipped
14087,14087,8/6/2024,DHL,TRK420934,8/10/2024,Pending
14088,14088,2/27/2024,FedEx,TRK384793,2/29/2024,Cancelled
14089,14089,12/15/2023,UPS,TRK273890,12/23/2023,Shipped
14090,14090,5/8/2024,DHL,TRK220759,5/11/2024,Pending
14091,14091,2/11/2024,FedEx,TRK842120,2/14/2024,Shipped
14092,14092,11/19/2023,UPS,TRK854857,11/23/2023,Delivered
14093,14093,4/28/2024,DHL,TRK770688,5/2/2024,Delivered
14094,14094,12/8/2023,FedEx,TRK706743,12/15/2023,Delivered
14095,14095,10/29/2024,UPS,TRK684821,11/5/2024,Shipped
14096,14096,11/27/2023,DHL,TRK083446,11/30/2023,Pending
14097,14097,7/12/2024,FedEx,TRK102006,7/18/2024,Pending
14098,14098,8/21/2024,UPS,TRK908775,8/27/2024,Delivered
14099,14099,10/26/2024,DHL,TRK168632,10/31/2024,Shipped
14100,14100,2/13/2024,FedEx,TRK767750,2/18/2024,Pending
14101,14101,2/19/2024,UPS,TRK897656,2/21/2024,Delivered
14102,14102,8/30/2024,DHL,TRK574632,9/7/2024,Pending
14103,14103,1/6/2024,FedEx,TRK457118,1/9/2024,Shipped
14104,14104,7/1/2024,UPS,TRK603198,7/7/2024,Shipped
14105,14105,12/21/2023,DHL,TRK159832,12/22/2023,Shipped
14106,14106,4/14/2024,FedEx,TRK383750,4/16/2024,Pending
14107,14107,6/25/2024,UPS,TRK156967,6/29/2024,Delivered
14108,14108,2/13/2024,DHL,TRK389545,2/18/2024,Pending
14109,14109,4/3/2024,FedEx,TRK444807,4/11/2024,Delivered
14110,14110,9/27/2024,UPS,TRK942637,9/30/2024,Shipped
14111,14111,11/15/2023,DHL,TRK669467,11/22/2023,Shipped
14112,14112,1/13/2024,FedEx,TRK885730,1/18/2024,Shipped
14113,14113,2/5/2024,UPS,TRK089457,2/11/2024,Delivered
14114,14114,12/8/2023,DHL,TRK652945,12/9/2023,Pending
14115,14115,12/21/2023,FedEx,TRK962455,12/27/2023,Pending
14116,14116,11/18/2023,UPS,TRK386449,11/23/2023,Shipped
14117,14117,1/17/2024,DHL,TRK127597,1/19/2024,Delivered
14118,14118,3/25/2024,FedEx,TRK486107,4/1/2024,Shipped
14119,14119,2/1/2024,UPS,TRK077643,2/8/2024,Pending
14120,14120,4/24/2024,DHL,TRK605118,5/1/2024,Delivered
14121,14121,2/9/2024,FedEx,TRK935240,2/13/2024,Delivered
14122,14122,9/10/2024,UPS,TRK677270,9/17/2024,Shipped
14123,14123,4/7/2024,DHL,TRK855690,4/8/2024,Shipped
14124,14124,7/19/2024,FedEx,TRK296807,7/24/2024,Shipped
14125,14125,6/3/2024,UPS,TRK954742,6/6/2024,Delivered
14126,14126,3/9/2024,DHL,TRK200743,3/11/2024,Shipped
14127,14127,3/10/2024,FedEx,TRK079044,3/14/2024,Shipped
14128,14128,4/26/2024,UPS,TRK501086,5/3/2024,Delivered
14129,14129,3/5/2024,DHL,TRK434290,3/10/2024,Shipped
14130,14130,9/21/2024,FedEx,TRK368456,9/26/2024,Shipped
14131,14131,6/20/2024,UPS,TRK863306,6/24/2024,Pending
14132,14132,8/17/2024,DHL,TRK895165,8/19/2024,Delivered
14133,14133,12/17/2023,FedEx,TRK712066,12/24/2023,Pending
14134,14134,11/2/2024,UPS,TRK943999,11/3/2024,Shipped
14135,14135,5/2/2024,DHL,TRK126183,5/7/2024,Shipped
14136,14136,11/12/2023,FedEx,TRK894975,11/20/2023,Shipped
14137,14137,5/20/2024,UPS,TRK423426,5/26/2024,Pending
14138,14138,1/23/2024,DHL,TRK950890,1/27/2024,Shipped
14139,14139,11/25/2023,FedEx,TRK548052,11/30/2023,Delivered
14140,14140,3/8/2024,UPS,TRK372802,3/15/2024,Delivered
14141,14141,7/1/2024,DHL,TRK366629,7/8/2024,Pending
14142,14142,7/3/2024,FedEx,TRK493364,7/8/2024,Delivered
14143,14143,10/20/2024,UPS,TRK610286,10/26/2024,Delivered
14144,14144,2/16/2024,DHL,TRK364802,2/23/2024,Shipped
14145,14145,5/1/2024,FedEx,TRK830093,5/5/2024,Delivered
14146,14146,7/10/2024,UPS,TRK367041,7/12/2024,Shipped
14147,14147,5/5/2024,DHL,TRK114132,5/12/2024,Delivered
14148,14148,3/8/2024,FedEx,TRK452694,3/11/2024,Pending
14149,14149,5/31/2024,UPS,TRK114744,6/5/2024,Pending
14150,14150,4/14/2024,DHL,TRK701055,4/18/2024,Pending
14151,14151,4/23/2024,FedEx,TRK773573,4/24/2024,Shipped
14152,14152,4/8/2024,UPS,TRK675401,4/13/2024,Delivered
14153,14153,9/3/2024,DHL,TRK057524,9/8/2024,Cancelled
14154,14154,4/15/2024,FedEx,TRK641268,4/17/2024,Shipped
14155,14155,9/2/2024,UPS,TRK382472,9/6/2024,Pending
14156,14156,4/5/2024,DHL,TRK819872,4/8/2024,Delivered
14157,14157,2/24/2024,FedEx,TRK768217,2/26/2024,Pending
14158,14158,7/23/2024,UPS,TRK675204,7/30/2024,Shipped
14159,14159,2/4/2024,DHL,TRK324997,2/10/2024,Delivered
14160,14160,5/11/2024,FedEx,TRK161386,5/15/2024,Shipped
14161,14161,1/4/2024,UPS,TRK543972,1/7/2024,Delivered
14162,14162,6/26/2024,DHL,TRK179578,6/29/2024,Shipped
14163,14163,3/5/2024,FedEx,TRK840256,3/9/2024,Delivered
14164,14164,1/16/2024,UPS,TRK555559,1/19/2024,Delivered
14165,14165,3/9/2024,DHL,TRK652826,3/16/2024,Delivered
14166,14166,6/6/2024,FedEx,TRK577976,6/10/2024,Delivered
14167,14167,9/5/2024,UPS,TRK939382,9/7/2024,Pending
14168,14168,5/14/2024,DHL,TRK803717,5/16/2024,Pending
14169,14169,7/10/2024,FedEx,TRK922578,7/16/2024,Shipped
14170,14170,5/9/2024,UPS,TRK545538,5/10/2024,Shipped
14171,14171,9/1/2024,DHL,TRK450772,9/9/2024,Shipped
14172,14172,5/17/2024,FedEx,TRK951313,5/19/2024,Pending
14173,14173,1/17/2024,UPS,TRK792304,1/24/2024,Pending
14174,14174,5/28/2024,DHL,TRK776505,6/1/2024,Shipped
14175,14175,10/16/2024,FedEx,TRK203258,10/19/2024,Shipped
14176,14176,3/9/2024,UPS,TRK384792,3/11/2024,Delivered
14177,14177,9/30/2024,DHL,TRK501692,10/3/2024,Cancelled
14178,14178,6/24/2024,FedEx,TRK973462,6/30/2024,Shipped
14179,14179,7/9/2024,UPS,TRK897493,7/16/2024,Delivered
14180,14180,2/18/2024,DHL,TRK866752,2/22/2024,Pending
14181,14181,9/4/2024,FedEx,TRK230054,9/10/2024,Delivered
14182,14182,2/20/2024,UPS,TRK201488,2/27/2024,Shipped
14183,14183,9/2/2024,DHL,TRK862748,9/5/2024,Pending
14184,14184,6/11/2024,FedEx,TRK598224,6/14/2024,Delivered
14185,14185,6/22/2024,UPS,TRK120189,6/27/2024,Shipped
14186,14186,5/5/2024,DHL,TRK674520,5/6/2024,Delivered
14187,14187,9/3/2024,FedEx,TRK748137,9/9/2024,Pending
14188,14188,12/11/2023,UPS,TRK842645,12/18/2023,Pending
14189,14189,2/12/2024,DHL,TRK595156,2/19/2024,Delivered
14190,14190,2/16/2024,FedEx,TRK781271,2/23/2024,Delivered
14191,14191,9/24/2024,UPS,TRK650693,9/29/2024,Pending
14192,14192,7/1/2024,DHL,TRK826319,7/2/2024,Shipped
14193,14193,7/27/2024,FedEx,TRK069849,7/31/2024,Pending
14194,14194,4/24/2024,UPS,TRK231396,4/28/2024,Delivered
14195,14195,3/28/2024,DHL,TRK375114,4/2/2024,Pending
14196,14196,1/21/2024,FedEx,TRK766280,1/26/2024,Pending
14197,14197,9/23/2024,UPS,TRK725273,9/27/2024,Delivered
14198,14198,10/30/2024,DHL,TRK553642,11/1/2024,Shipped
14199,14199,8/26/2024,FedEx,TRK434778,8/28/2024,Delivered
14200,14200,6/8/2024,UPS,TRK386011,6/15/2024,Delivered
14201,14201,6/25/2024,DHL,TRK954047,6/30/2024,Cancelled
14202,14202,10/1/2024,FedEx,TRK103408,10/4/2024,Pending
14203,14203,5/17/2024,UPS,TRK231736,5/24/2024,Delivered
14204,14204,5/5/2024,DHL,TRK389617,5/6/2024,Delivered
14205,14205,2/20/2024,FedEx,TRK404035,2/23/2024,Delivered
14206,14206,5/29/2024,UPS,TRK041863,5/31/2024,Shipped
14207,14207,7/30/2024,DHL,TRK166106,8/2/2024,Shipped
14208,14208,5/9/2024,FedEx,TRK197133,5/10/2024,Pending
14209,14209,3/16/2024,UPS,TRK027522,3/21/2024,Delivered
14210,14210,6/29/2024,DHL,TRK329028,6/30/2024,Pending
14211,14211,2/21/2024,FedEx,TRK541371,2/23/2024,Shipped
14212,14212,6/2/2024,UPS,TRK655991,6/8/2024,Delivered
14213,14213,4/27/2024,DHL,TRK798106,5/1/2024,Pending
14214,14214,11/22/2023,FedEx,TRK198077,11/27/2023,Delivered
14215,14215,10/22/2024,UPS,TRK093919,10/23/2024,Pending
14216,14216,7/7/2024,DHL,TRK431713,7/14/2024,Shipped
14217,14217,9/15/2024,FedEx,TRK157839,9/20/2024,Delivered
14218,14218,10/1/2024,UPS,TRK948183,10/8/2024,Shipped
14219,14219,4/23/2024,DHL,TRK848460,4/28/2024,Shipped
14220,14220,4/5/2024,FedEx,TRK544748,4/12/2024,Shipped
14221,14221,3/12/2024,UPS,TRK270360,3/17/2024,Delivered
14222,14222,8/30/2024,DHL,TRK633781,9/6/2024,Shipped
14223,14223,11/10/2023,FedEx,TRK183266,11/12/2023,Shipped
14224,14224,8/10/2024,UPS,TRK709783,8/16/2024,Delivered
14225,14225,2/23/2024,DHL,TRK872676,2/25/2024,Shipped
14226,14226,10/5/2024,FedEx,TRK978931,10/9/2024,Pending
14227,14227,6/13/2024,UPS,TRK241063,6/21/2024,Pending
14228,14228,5/20/2024,DHL,TRK754893,5/25/2024,Pending
14229,14229,1/31/2024,FedEx,TRK365975,2/4/2024,Pending
14230,14230,12/10/2023,UPS,TRK359813,12/14/2023,Pending
14231,14231,8/14/2024,DHL,TRK571964,8/16/2024,Pending
14232,14232,10/12/2024,FedEx,TRK308189,10/17/2024,Pending
14233,14233,9/11/2024,UPS,TRK534208,9/18/2024,Shipped
14234,14234,10/22/2024,DHL,TRK285452,10/27/2024,Pending
14235,14235,3/22/2024,FedEx,TRK581906,3/24/2024,Delivered
14236,14236,8/29/2024,UPS,TRK353634,9/5/2024,Shipped
14237,14237,7/6/2024,DHL,TRK026161,7/9/2024,Cancelled
14238,14238,7/3/2024,FedEx,TRK564894,7/5/2024,Cancelled
14239,14239,6/6/2024,UPS,TRK798205,6/12/2024,Delivered
14240,14240,1/31/2024,DHL,TRK044454,2/6/2024,Delivered
14241,14241,11/24/2023,FedEx,TRK749860,12/2/2023,Delivered
14242,14242,3/9/2024,UPS,TRK325046,3/13/2024,Delivered
14243,14243,4/16/2024,DHL,TRK358010,4/23/2024,Delivered
14244,14244,5/11/2024,FedEx,TRK526754,5/13/2024,Delivered
14245,14245,9/16/2024,UPS,TRK583066,9/20/2024,Shipped
14246,14246,8/10/2024,DHL,TRK127876,8/14/2024,Shipped
14247,14247,7/2/2024,FedEx,TRK611155,7/5/2024,Shipped
14248,14248,1/25/2024,UPS,TRK009271,1/29/2024,Shipped
14249,14249,1/7/2024,DHL,TRK049429,1/11/2024,Shipped
14250,14250,7/15/2024,FedEx,TRK340879,7/19/2024,Shipped
14251,14251,4/18/2024,UPS,TRK272796,4/24/2024,Pending
14252,14252,9/16/2024,DHL,TRK808804,9/22/2024,Shipped
14253,14253,3/18/2024,FedEx,TRK897758,3/23/2024,Delivered
14254,14254,4/30/2024,UPS,TRK918236,5/2/2024,Shipped
14255,14255,4/12/2024,DHL,TRK111056,4/19/2024,Shipped
14256,14256,2/22/2024,FedEx,TRK183823,3/1/2024,Delivered
14257,14257,12/7/2023,UPS,TRK860092,12/12/2023,Pending
14258,14258,2/15/2024,DHL,TRK186736,2/18/2024,Delivered
14259,14259,6/28/2024,FedEx,TRK923936,7/4/2024,Shipped
14260,14260,2/13/2024,UPS,TRK161935,2/20/2024,Pending
14261,14261,5/8/2024,DHL,TRK250172,5/15/2024,Cancelled
14262,14262,9/8/2024,FedEx,TRK624696,9/10/2024,Delivered
14263,14263,12/1/2023,UPS,TRK975871,12/6/2023,Shipped
